,GUNGU,NAME,YEAR,MONTH,KOREAN,FOREIGNER
119,영도구,태종대 관광지,2019,12,60452,0
120,남구,부산시립박물관,2015,1,14604,1809
121,남구,부산시립박물관,2015,2,10844,2136
122,남구,부산시립박물관,2015,3,11116,2176
123,남구,부산시립박물관,2015,4,17104,2531
124,남구,부산시립박물관,2015,5,23086,2963
125,남구,부산시립박물관,2015,6,5264,1234
126,남구,부산시립박물관,2015,7,10837,764
127,남구,부산시립박물관,2015,8,15688,2356
128,남구,부산시립박물관,2015,9,16399,2293
129,남구,부산시립박물관,2015,10,18558,3439
130,남구,부산시립박물관,2015,11,12814,2676
131,남구,부산시립박물관,2015,12,10850,1759
132,남구,부산시립박물관,2016,1,9905,2027
133,남구,부산시립박물관,2016,2,7145,2852
134,남구,부산시립박물관,2016,3,6633,3030
135,남구,부산시립박물관,2016,4,15906,3344
136,남구,부산시립박물관,2016,5,21024,3360
137,남구,부산시립박물관,2016,6,14400,3737
138,남구,부산시립박물관,2016,7,12376,6642
139,남구,부산시립박물관,2016,8,15848,4133
140,남구,부산시립박물관,2016,9,13658,3761
141,남구,부산시립박물관,2016,10,14686,3731
142,남구,부산시립박물관,2016,11,10603,4402
143,남구,부산시립박물관,2016,12,11342,3486
144,남구,부산시립박물관,2017,1,10932,1468
145,남구,부산시립박물관,2017,2,7230,2360
146,남구,부산시립박물관,2017,3,9434,2562
147,남구,부산시립박물관,2017,4,13669,2590
148,남구,부산시립박물관,2017,5,12935,2094
149,남구,부산시립박물관,2017,6,10483,2214
150,남구,부산시립박물관,2017,7,11491,2602
151,남구,부산시립박물관,2017,8,16743,2436
152,남구,부산시립박물관,2017,9,15764,1869
153,남구,부산시립박물관,2017,10,15809,2105
154,남구,부산시립박물관,2017,11,14066,1542
155,남구,부산시립박물관,2017,12,14716,1286
156,남구,부산시립박물관,2018,1,8818,1181
157,남구,부산시립박물관,2018,2,7828,1532
158,남구,부산시립박물관,2018,3,8928,1926
159,남구,부산시립박물관,2018,4,11682,1856
160,남구,부산시립박물관,2018,5,13470,1917
161,남구,부산시립박물관,2018,6,13400,1927
162,남구,부산시립박물관,2018,7,11687,2011
163,남구,부산시립박물관,2018,8,15274,1869
164,남구,부산시립박물관,2018,9,21421,2207
165,남구,부산시립박물관,2018,10,18404,2827
166,남구,부산시립박물관,2018,11,15547,2222
167,남구,부산시립박물관,2018,12,13480,1660
168,남구,부산시립박물관,2019,1,12254,2250
169,남구,부산시립박물관,2019,2,12428,1745
170,남구,부산시립박물관,2019,3,12785,2108
171,남구,부산시립박물관,2019,4,15862,2567
172,남구,부산시립박물관,2019,5,16304,3067
173,남구,부산시립박물관,2019,6,14126,3384
174,남구,부산시립박물관,2019,7,10587,2922
175,남구,부산시립박물관,2019,8,18968,3480
176,남구,부산시립박물관,2019,9,16640,2497
177,남구,부산시립박물관,2019,10,16037,3062
178,남구,부산시립박물관,2019,11,13636,2579
179,남구,부산시립박물관,2019,12,17906,2102
180,북구,구포국수체험관,2015,1,0,0
181,북구,구포국수체험관,2015,2,0,0
182,북구,구포국수체험관,2015,3,0,0
183,북구,구포국수체험관,2015,4,0,0
184,북구,구포국수체험관,2015,5,0,0
185,북구,구포국수체험관,2015,6,0,0
186,북구,구포국수체험관,2015,7,0,0
187,북구,구포국수체험관,2015,8,0,0
188,북구,구포국수체험관,2015,9,0,0
189,북구,구포국수체험관,2015,10,0,0
190,북구,구포국수체험관,2015,11,0,0
191,북구,구포국수체험관,2015,12,0,0
192,북구,구포국수체험관,2016,1,0,0
193,북구,구포국수체험관,2016,2,0,0
194,북구,구포국수체험관,2016,3,0,0
195,북구,구포국수체험관,2016,4,0,0
196,북구,구포국수체험관,2016,5,0,0
197,북구,구포국수체험관,2016,6,0,0
198,북구,구포국수체험관,2016,7,0,0
199,북구,구포국수체험관,2016,8,0,0
200,북구,구포국수체험관,2016,9,0,0
201,북구,구포국수체험관,2016,10,0,0
202,북구,구포국수체험관,2016,11,0,0
203,북구,구포국수체험관,2016,12,0,0
204,북구,구포국수체험관,2017,1,0,0
205,북구,구포국수체험관,2017,2,0,0
206,북구,구포국수체험관,2017,3,0,0
207,북구,구포국수체험관,2017,4,0,0
208,북구,구포국수체험관,2017,5,0,0
209,북구,구포국수체험관,2017,6,0,0
210,북구,구포국수체험관,2017,7,0,0
211,북구,구포국수체험관,2017,8,0,0
212,북구,구포국수체험관,2017,9,0,0
213,북구,구포국수체험관,2017,10,0,0
214,북구,구포국수체험관,2017,11,0,0
215,북구,구포국수체험관,2017,12,0,0
216,북구,구포국수체험관,2018,1,1066,0
217,북구,구포국수체험관,2018,2,744,0
218,북구,구포국수체험관,2018,3,620,0
219,북구,구포국수체험관,2018,4,748,0
220,북구,구포국수체험관,2018,5,506,0
221,북구,구포국수체험관,2018,6,733,0
222,북구,구포국수체험관,2018,7,809,0
223,북구,구포국수체험관,2018,8,1131,0
224,북구,구포국수체험관,2018,9,770,0
225,북구,구포국수체험관,2018,10,742,0
226,북구,구포국수체험관,2018,11,918,0
227,북구,구포국수체험관,2018,12,920,0
228,북구,구포국수체험관,2019,1,1132,0
229,북구,구포국수체험관,2019,2,950,0
230,북구,구포국수체험관,2019,3,686,0
231,북구,구포국수체험관,2019,4,711,0
232,북구,구포국수체험관,2019,5,865,0
233,북구,구포국수체험관,2019,6,663,0
234,북구,구포국수체험관,2019,7,849,0
235,북구,구포국수체험관,2019,8,1136,0
236,북구,구포국수체험관,2019,9,582,0
237,북구,구포국수체험관,2019,10,0,0
238,북구,구포국수체험관,2019,11,0,0
239,북구,구포국수체험관,2019,12,0,0
240,북구,구포어린이교통공원,2015,1,0,0
241,북구,구포어린이교통공원,2015,2,0,0
242,북구,구포어린이교통공원,2015,3,0,0
243,북구,구포어린이교통공원,2015,4,0,0
244,북구,구포어린이교통공원,2015,5,0,0
245,북구,구포어린이교통공원,2015,6,0,0
246,북구,구포어린이교통공원,2015,7,0,0
247,북구,구포어린이교통공원,2015,8,0,0
248,북구,구포어린이교통공원,2015,9,0,0
249,북구,구포어린이교통공원,2015,10,0,0
250,북구,구포어린이교통공원,2015,11,0,0
251,북구,구포어린이교통공원,2015,12,0,0
252,북구,구포어린이교통공원,2016,1,0,0
253,북구,구포어린이교통공원,2016,2,0,0
